Kr,Rs,Ar,Vf (%),k,k_egv,k_mean,k_std,k_max,k_min
100,100,1,55,"[[0.21847813827528, 0.0015424524906028, -0.0069474460828945], [0.0015424524906028, 0.21421462804648, -0.0041129296837826], [-0.0069474460828945, -0.0041129296837826, 0.209532545634]]","[0.20480307121490426, 0.22351787818855118, 0.21390436255230483]",0.214075103985253,0.009358571712228,0.223517878188551,0.204803071214904
100,100,2,55,"[[0.22419494782815, 0.0077558691908953, -0.0043965631045134], [0.0077558691908953, 0.22020202678238, -0.0010565732659047], [-0.0043965631045134, -0.0010565732659047, 0.22907510115762]]","[0.21394455177884736, 0.2338786469016822, 0.2256488770876204]",0.224490691922717,0.010017388968624,0.233878646901682,0.213944551778847
100,100,3,55,"[[0.22859717226376, 0.0038540051909741, -0.0038650605715692], [0.0038540051909741, 0.22245352490214, -0.0009047314436613], [-0.0038650605715692, -0.0009047314436613, 0.22267762963009]]","[0.23206435609978943, 0.2199986352083337, 0.22166533548786713]",0.224576108931997,0.006538337456106,0.232064356099789,0.219998635208334
100,100,4,55,"[[0.1885959785937, 0.0011083484672315, -0.0006572425012606], [0.0011083484672315, 0.18254101476981, 0.002722431289657], [-0.0006572425012606, 0.002722431289657, 0.18300383555564]]","[0.17985797845561247, 0.18879892720800762, 0.18548392325552995]",0.184713609639717,0.004519975491999,0.188798927208008,0.179857978455612
100,100,5,55,"[[0.20212896446691, -0.0009698812413538, 0.0039019859915483], [-0.0009698812413538, 0.2029031976415, -0.0014355447862519], [0.0039019859915483, -0.0014355447862519, 0.20970953112743]]","[0.21168837548487743, 0.20042883122287286, 0.20262448652808995]",0.20491389774528,0.005968700615549,0.211688375484877,0.200428831222873
100,100,6,55,"[[0.22399040432853, -0.0018003579079484, 0.0013102828563352], [-0.0018003579079484, 0.22377197642965, -0.0033302876960952], [0.0013102828563352, -0.0033302876960952, 0.21186380782677]]","[0.2264314120341718, 0.22225106203316244, 0.21094371451761582]",0.219875396194983,0.008012492416352,0.226431412034172,0.210943714517616
100,100,1,60,"[[0.24315397697298, 0.0046130716908384, -0.0082672920155882], [0.0046130716908384, 0.23302104859316, -0.0047885292486515], [-0.0082672920155882, -0.0047885292486515, 0.23796722620809]]","[0.25155041075527007, 0.23251424614866387, 0.23007759487029608]",0.238047417258077,0.011757229367586,0.25155041075527,0.230077594870296
100,100,2,60,"[[0.24878117965873, 0.01257867292279, -0.0069491777613929], [0.01257867292279, 0.23884747975194, 6.9942609111123e-05], [-0.0069491777613929, 6.9942609111123e-05, 0.25350426988463]]","[0.2295984375512034, 0.26161686509622073, 0.2499176266478761]",0.2470443097651,0.016201447097266,0.261616865096221,0.229598437551203
100,100,3,60,"[[0.25611543596962, 0.0068223003930451, -0.0064849317736723], [0.0068223003930451, 0.23907634802023, -0.0017149538148607], [-0.0064849317736723, -0.0017149538148607, 0.25163785264155]]","[0.26259521926317275, 0.24757474125389908, 0.2366596761143283]",0.248943212210467,0.013021813782097,0.262595219263173,0.236659676114328
100,100,4,60,"[[0.21241908242159, -0.0001832406435593, -0.0002059074121789], [-0.0001832406435593, 0.20564016146956, 0.0071700663114638], [-0.0002059074121789, 0.0071700663114638, 0.20703660022065]]","[0.21235509734480584, 0.2136063487699086, 0.19913439799708568]",0.2083652813706,0.00801862291318,0.213606348769909,0.199134397997086
100,100,5,60,"[[0.23133865354112, -0.0038749505597273, 0.0011518078934688], [-0.0038749505597273, 0.2357165333245, 0.0004330373542476], [0.0011518078934688, 0.0004330373542476, 0.23750062893479]]","[0.22890581904476018, 0.23808053605594007, 0.23756946069970958]",0.234851938600137,0.005155827075267,0.23808053605594,0.22890581904476
100,100,6,60,"[[0.25355247319165, -0.0059616185436655, -0.0006527407785265], [-0.0059616185436655, 0.25040564304112, 0.002374916567251], [-0.0006527407785265, 0.002374916567251, 0.24109502701373]]","[0.2583709280871312, 0.2462171649627065, 0.24046505019666253]",0.248351047748833,0.009141674221158,0.258370928087131,0.240465050196662
100,0.0001,1,5,"[[0.27081041927058, 0.002220818462879, -0.0084226145720881], [0.002220818462879, 0.26029692441755, -0.00614829644017], [-0.0084226145720881, -0.00614829644017, 0.26339454536362]]","[0.2779217731531194, 0.2620839049769589, 0.25449621092167196]",0.26483396301725,0.011952462335585,0.277921773153119,0.254496210921672
100,0.0001,2,5,"[[0.2823440928436, 0.015361625015036, -0.0033329719467244], [0.015361625015036, 0.25952909627865, -0.0018882301510367], [-0.0033329719467244, -0.0018882301510367, 0.28107473352114]]","[0.25180133975900076, 0.2914778407302481, 0.2796687421541406]",0.274315974214463,0.020372660007775,0.291477840730248,0.251801339759001
100,0.0001,3,5,"[[0.28623766768678, 0.0086734548143919, -0.0055513923765412], [0.0086734548143919, 0.26515723469457, -0.0025027124381378], [-0.0055513923765412, -0.0025027124381378, 0.28407020482286]]","[0.2620361194649715, 0.2933301411630813, 0.28009884657615725]",0.27848836906807,0.015709047611599,0.293330141163081,0.262036119464971
100,0.0001,4,5,"[[0.25203160053762, -0.0007854254808205, 0.0017110166718759], [-0.0007854254808205, 0.24341275495624, 0.0041499196505287], [0.0017110166718759, 0.0041499196505287, 0.24281246238102]]","[0.23871118461068808, 0.2523391297718342, 0.24720650349235787]",0.246085605958293,0.006882770575154,0.252339129771834,0.238711184610688
100,0.0001,5,5,"[[0.26381575762356, -0.0026825681046011, 0.0031760682771972], [-0.0026825681046011, 0.26829744817055, 0.0012684832446], [0.0031760682771972, 0.0012684832446, 0.26490814957278]]","[0.2601229287480437, 0.267333569056473, 0.26956485756237325]",0.265673785122297,0.004934943461158,0.269564857562373,0.260122928748044
100,0.0001,6,5,"[[0.28562235356032, -0.0040773958438044, -0.0033318417619538], [-0.0040773958438044, 0.27935034883073, 0.000772633411567], [-0.0033318417619538, 0.000772633411567, 0.28261447556646]]","[0.28930157803575496, 0.277202950935554, 0.2810826489862014]",0.28252905931917,0.006177642881061,0.289301578035755,0.277202950935554
100,0.0001,1,10,"[[0.30463821042134, -1.4218568603447e-05, -0.0053338937822874], [-1.4218568603447e-05, 0.29000880870552, -0.0038849346392213], [-0.0053338937822874, -0.0038849346392213, 0.29952537191988]]","[0.3082410030911185, 0.2975358034531628, 0.28839558450245917]",0.298057463682247,0.009932988310963,0.308241003091118,0.288395584502459
100,0.0001,2,10,"[[0.31017617881553, 0.008567342044391, -0.0038972768004876], [0.008567342044391, 0.29439435444331, -0.001047011069309], [-0.0038972768004876, -0.001047011069309, 0.31639268318822]]","[0.29062305136496613, 0.3109941597757916, 0.31934600530630175]",0.306987738815686,0.014774659977854,0.319346005306302,0.290623051364966
100,0.0001,3,10,"[[0.31728173459106, -0.0020344076799653, -0.0080006205163508], [-0.0020344076799653, 0.2970836624313, -0.0006092144877933], [-0.0080006205163508, -0.0006092144877933, 0.3202924911271]]","[0.32695136370940103, 0.3109213976622455, 0.2967851267778132]",0.311552629383153,0.015093021657948,0.326951363709401,0.296785126777813
100,0.0001,5,10,"[[0.28857464330323, 0.0032072799913465, 0.0049669825674382], [0.0032072799913465, 0.28528793733495, 0.0060520344778787], [0.0049669825674382, 0.0060520344778787, 0.28628917837222]]","[0.2962940027135012, 0.2843031413564759, 0.27955461494042244]",0.286717253003467,0.008626860786954,0.296294002713501,0.279554614940422
100,0.0001,6,10,"[[0.30622894816901, -0.0009673826074492, -6.7147214397736e-05], [-0.0009673826074492, 0.30697479179974, 0.0044261650456872], [-6.7147214397736e-05, 0.0044261650456872, 0.30092660931977]]","[0.3095491888781298, 0.3060113426894767, 0.2985698177209134]",0.304710116429507,0.005604153824326,0.30954918887813,0.298569817720913
100,0.0001,3,15,"[[0.31718684228161, -0.0072130741314989, -0.0011208963244637], [-0.0072130741314989, 0.31533592449823, 0.0024464213900579], [-0.0011208963244637, 0.0024464213900579, 0.31382758526199]]","[0.3241246864814931, 0.3087327814567197, 0.3134928841036179]",0.315450117347277,0.007880403324099,0.324124686481493,0.30873278145672
100,0.0001,4,15,"[[0.34458842227395, 0.0024938225236186, -0.0070708525570331], [0.0024938225236186, 0.32242281378312, -0.0016531906105506], [-0.0070708525570331, -0.0016531906105506, 0.33514119286139]]","[0.34870594006434064, 0.33136972284091765, 0.32207676601320123]",0.334050809639486,0.013515524313824,0.348705940064341,0.322076766013201
100,0.0001,5,15,"[[0.34591926077193, 0.0058121520716721, -0.0029585267518158], [0.0058121520716721, 0.33189854058796, 0.0001087007781863], [-0.0029585267518158, 0.0001087007781863, 0.35606096953647]]","[0.32975527989246195, 0.3471733944424211, 0.35695009656147647]",0.344626256965453,0.013775174968408,0.356950096561476,0.329755279892462
100,0.0001,6,15,"[[0.35329370504696, -0.0027840558180813, -0.0085662297401328], [-0.0027840558180813, 0.33412153992828, -0.0008154541640398], [-0.0085662297401328, -0.0008154541640398, 0.35577162391453]]","[0.36323865843593184, 0.34643858003607636, 0.3335096304177617]",0.34772895629659,0.014906461011808,0.363238658435932,0.333509630417762
100,0.0001,3,20,"[[0.079810507839311, 7.0531948824513e-05, -0.0005731387522617], [7.0531948824513e-05, 0.080486673195571, 0.0001872527308877], [-0.0005731387522617, 0.0001872527308877, 0.080383494511311]]","[0.07943217686520168, 0.08079020305177184, 0.08045829562921958]",0.080226891848731,0.000707968617292,0.080790203051772,0.079432176865202
100,0.0001,5,20,"[[0.080325138037222, -0.0003508471371516, -0.0005345998181057], [-0.0003508471371516, 0.080945325000743, -0.0007148011878679], [-0.0005345998181057, -0.0007148011878679, 0.082327550693694]]","[0.07989867521453183, 0.0810119074420608, 0.0826874310750664]",0.081199337910553,0.001403793947774,0.082687431075066,0.079898675214532
100,0.0001,6,20,"[[0.08169451939016, -0.0009778348565666, 0.0003425050348353], [-0.0009778348565666, 0.082469619035402, -0.0005181104683172], [0.0003425050348353, -0.0005181104683172, 0.083029934260197]]","[0.08103020090810446, 0.08370513831741266, 0.08245873346024182]",0.082398024228586,0.001338501678757,0.083705138317413,0.081030200908105
100,0.0001,3,25,"[[0.082976758286382, -0.0010321382644744, -0.0008745875571165], [-0.0010321382644744, 0.083259441546029, 0.0002379211440041], [-0.0008745875571165, 0.0002379211440041, 0.085907267570553]]","[0.0862412406662966, 0.08200684844705376, 0.08389537828961363]",0.084047822467655,0.002121308272543,0.086241240666297,0.082006848447054
100,0.0001,5,25,"[[0.083229784589515, 0.0015585979064059, -0.0013746960241937], [0.0015585979064059, 0.083411524201641, 0.0008529323017496], [-0.0013746960241937, 0.0008529323017496, 0.087085189622317]]","[0.0813212002883021, 0.08484772155962562, 0.08755757656554534]",0.084575499471158,0.003127087449517,0.087557576565545,0.081321200288302
100,0.0001,6,25,"[[0.082927180649067, 0.0007753832317794, -0.0020160096297787], [0.0007753832317794, 0.083881175259485, -0.0001240247984255], [-0.0020160096297787, -0.0001240247984255, 0.086710761079858]]","[0.08763206652136893, 0.08183652625002458, 0.0840505242170167]",0.08450637232947,0.002924537550693,0.087632066521369,0.081836526250025
100,0.0001,1,30,"[[0.092337422562835, -9.41334464663e-05, -0.0006943793879403], [-9.41334464663e-05, 0.093010998721594, 0.0006926632024442], [-0.0006943793879403, 0.0006926632024442, 0.093273019965055]]","[0.09406254890606326, 0.09190005440779497, 0.0926588379356257]",0.092873813749828,0.00109715840437,0.094062548906063,0.091900054407795
100,0.0001,3,30,"[[0.092717622150458, -0.0014503065044188, 4.5366827255389e-05], [-0.0014503065044188, 0.096584001120917, -2.8130795117211e-05], [4.5366827255389e-05, -2.8130795117211e-05, 0.096316967404892]]","[0.09223379064522676, 0.09706978471315059, 0.09631501531788961]",0.095206196892089,0.002601695290055,0.097069784713151,0.092233790645227
100,0.0001,4,30,"[[0.096507702864241, -0.0016885916872086, 2.7302431822064e-05], [-0.0016885916872086, 0.097981625064845, 0.0006874432789528], [2.7302431822064e-05, 0.0006874432789528, 0.098854694443936]]","[0.09535555526974053, 0.09842986068213884, 0.09955860642114259]",0.097781340791007,0.002175280046849,0.099558606421143,0.095355555269741
100,0.0001,6,30,"[[0.099460124703783, -0.0017265696675906, -0.0016155247938614], [-0.0017265696675906, 0.099836845039956, 0.0016419678570665], [-0.0016155247938614, 0.0016419678570665, 0.10241824979744]]","[0.10426112381863892, 0.09790788069059207, 0.09954621503194806]",0.10057173984706,0.003298439088543,0.104261123818639,0.097907880690592
100,0.0001,3,35,"[[0.098835892633893, 0.0023432006700543, -0.0012125274123579], [0.0023432006700543, 0.10229841955435, 0.0028386755341017], [-0.0012125274123579, 0.0028386755341017, 0.10569453218936]]","[0.09696720789038143, 0.1025559927797476, 0.10730564370747395]",0.102276281459201,0.005174890588521,0.107305643707474,0.096967207890381
100,0.0001,4,35,"[[0.099350362510281, 0.0021342940162979, -0.0020276931788194], [0.0021342940162979, 0.10471275762429, 0.0028344538638927], [-0.0020276931788194, 0.0028344538638927, 0.10508839792401]]","[0.09746447296057759, 0.10394572693812326, 0.10774131815988029]",0.103050506019527,0.005196580816501,0.10774131815988,0.097464472960578
100,0.0001,5,35,"[[0.10961713549857, -0.0006042163126223, -0.0017069462960481], [-0.0006042163126223, 0.1082650928225, 0.0010628966695749], [-0.0017069462960481, 0.0010628966695749, 0.10764058252048]]","[0.11101832067036131, 0.1080898107657483, 0.10641467940544033]",0.10850760361385,0.002330083983887,0.111018320670361,0.10641467940544
100,0.0001,6,35,"[[0.10852526538779, -0.0013047557817411, -0.0007182941347535], [-0.0013047557817411, 0.11120664351536, 0.0006723395623931], [-0.0007182941347535, 0.0006723395623931, 0.11348036254541]]","[0.10796311564850897, 0.11136783862088231, 0.11388131717916887]",0.11107075714952,0.002970264363629,0.113881317179169,0.107963115648509
100,0.0001,1,40,"[[0.11483545887979, -0.0015021887896599, -0.0014164479003596], [-0.0015021887896599, 0.11605890294721, 0.0003066720444057], [-0.0014164479003596, 0.0003066720444057, 0.11647077635336]]","[0.11345376498908165, 0.11795196883421508, 0.11595940435706326]",0.115788379393453,0.002253973516199,0.117951968834215,0.113453764989082
100,0.0001,2,40,"[[0.11964965643355, -0.0006644845631304, -0.0029909341702129], [-0.0006644845631304, 0.12293449044693, 0.0009539553105761], [-0.0029909341702129, 0.0009539553105761, 0.11867099927877]]","[0.11611631200532319, 0.12138453471920536, 0.12375429943472134]",0.120418382053083,0.003909578138828,0.123754299434721,0.116116312005323
100,0.0001,3,40,"[[0.11891679097969, 0.0019574897442777, -0.0029489233479625], [0.0019574897442777, 0.12414383443054, 0.0018175762376696], [-0.0029489233479625, 0.0018175762376696, 0.12449021190517]]","[0.11677585293046525, 0.12445893505080638, 0.12631604933412838]",0.1225169457718,0.005057897648722,0.126316049334128,0.116775852930465
100,0.0001,4,40,"[[0.11835440506818, 0.0031266785639048, -0.0055699381115244], [0.0031266785639048, 0.12695062917273, 0.0021612100938885], [-0.0055699381115244, 0.0021612100938885, 0.12570273469478]]","[0.11423284730676575, 0.12787575752330002, 0.12889916410562396]",0.123669256311897,0.008188174487776,0.128899164105624,0.114232847306766
100,0.0001,5,40,"[[0.12889866550046, -0.0008575965241605, -0.0029649044343118], [-0.0008575965241605, 0.12662522666296, 0.0011440563819999], [-0.0029649044343118, 0.0011440563819999, 0.12739814031206]]","[0.13159161992022506, 0.12498418880112641, 0.1263462237541285]",0.127640677491827,0.003488731052645,0.131591619920225,0.124984188801126
100,0.0001,6,40,"[[0.12762133675968, -0.0010233015253085, 0.0004101040971382], [-0.0010233015253085, 0.13148352205026, 0.002064290543228], [0.0004101040971382, 0.002064290543228, 0.1355933755847]]","[0.12726025457158618, 0.13098677436023157, 0.13645120546282227]",0.131566078131547,0.004622779382133,0.136451205462822,0.127260254571586
100,0.0001,3,45,"[[0.13404115766688, -0.0016202805270673, -0.0025819256286563], [-0.0016202805270673, 0.1400747095868, 0.0028787634069714], [-0.0025819256286563, 0.0028787634069714, 0.13894972327152]]","[0.14335667856563888, 0.13291103341354277, 0.1367978785460183]",0.137688530175067,0.005279471650092,0.143356678565639,0.132911033413543
100,0.0001,4,45,"[[0.14371586732401, 0.0016365548517447, -0.0065401029357792], [0.0016365548517447, 0.14310751118056, -0.0004985218538709], [-0.0065401029357792, -0.0004985218538709, 0.14056818489986]]","[0.1353641346368799, 0.14928219455102745, 0.14274523421652247]",0.142463854468143,0.0069632951155,0.149282194551028,0.13536413463688
